***SESSION HEADER***
{
  "Participant": "S02",
  "Timestamp": "11-27-18-22-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg;
1596.6440;103;2;False;Stimuli;0.101;Deer;False;False;3.0346;0.0000;(-0.0307, 1.1140, -7.2368);(0.0996, 0.0568, 0.0242, 0.9931);(-0.0268, 0.7231, -6.9469);(0.0405, 0.0322, -0.0254, 0.9983);(0.1946, 0.0000, 3.8102);(-0.2933, 0.0000, 3.0204);0.5981;
1597.6500;103;2;False;AfterFade;1.005;Deer;False;False;3.0346;0.0000;(-0.0315, 1.1143, -7.2374);(0.0981, 0.0556, 0.0256, 0.9933);(-0.0423, 0.7185, -6.9509);(0.0656, -0.0230, -0.0398, 0.9968);(0.1946, 0.0000, 3.8102);(-0.2933, 0.0000, 3.0204);0.5981;
1598.9450;103;2;False;Estimation;1.296;Deer;False;False;3.0346;3.0256;(-0.0317, 1.1139, -7.2366);(0.0997, 0.0548, 0.0258, 0.9932);(-0.0437, 0.7165, -6.9514);(0.0698, -0.0261, -0.0431, 0.9963);(-0.2165, 0.0000, 3.0178);(-0.2933, 0.0000, 3.0204);1.4435;
1600.5870;104;2;False;Focus;1.642;empty;empty;empty;7.0000;0.0000;(-0.0312, 1.1139, -7.2355);(0.1003, 0.0540, 0.0252, 0.9932);(-0.0406, 0.7153, -6.9500);(0.0739, -0.0184, -0.0483, 0.9959);(-0.2165, 0.0000, 3.0178);(0.0000, 0.0000, -7.0000);1.4435;
1600.5980;104;2;False;BeforeFade;0.011;FinalWolf;True;False;2.8721;0.0000;(-0.0312, 1.1138, -7.2355);(0.1002, 0.0541, 0.0252, 0.9932);(-0.0407, 0.7151, -6.9501);(0.0738, -0.0183, -0.0484, 0.9959);(-0.2165, 0.0000, 3.0178);(-0.5250, 0.0000, 2.8237);1.4435;
1600.6990;104;2;False;Stimuli;0.101;FinalWolf;True;False;2.8721;0.0000;(-0.0312, 1.1141, -7.2357);(0.0999, 0.0546, 0.0254, 0.9932);(-0.0404, 0.7160, -6.9499);(0.0729, -0.0181, -0.0480, 0.9960);(-0.2165, 0.0000, 3.0178);(-0.5250, 0.0000, 2.8237);1.4435;
1601.7040;104;2;False;AfterFade;1.005;FinalWolf;True;False;2.8721;0.0000;(-0.0350, 1.1148, -7.2371);(0.0949, 0.0364, 0.0279, 0.9944);(-0.0567, 0.7181, -6.9568);(0.0695, -0.0703, -0.0428, 0.9942);(-0.2165, 0.0000, 3.0178);(-0.5250, 0.0000, 2.8237);1.4435;
1602.4640;104;2;False;Estimation;0.760;FinalWolf;True;False;2.8721;2.8500;(-0.0353, 1.1144, -7.2361);(0.0970, 0.0352, 0.0287, 0.9943);(-0.0555, 0.7138, -6.9563);(0.0815, -0.0629, -0.0528, 0.9933);(-0.4360, 0.0000, 2.8164);(-0.5250, 0.0000, 2.8237);1.7330;
1604.2500;105;2;False;Focus;1.787;empty;empty;empty;7.0000;0.0000;(-0.0336, 1.1146, -7.2357);(0.0960, 0.0369, 0.0258, 0.9944);(-0.0514, 0.7143, -6.9546);(0.0814, -0.0549, -0.0544, 0.9937);(-0.4360, 0.0000, 2.8164);(0.0000, 0.0000, -7.0000);1.7330;
1604.2620;105;2;False;BeforeFade;0.011;FinalWolf;True;False;3.0008;0.0000;(-0.0335, 1.1146, -7.2356);(0.0960, 0.0370, 0.0257, 0.9944);(-0.0515, 0.7145, -6.9546);(0.0813, -0.0549, -0.0547, 0.9937);(-0.4360, 0.0000, 2.8164);(-0.7361, 0.0000, 2.9091);1.7330;
1604.3620;105;2;False;Stimuli;0.100;FinalWolf;True;False;3.0008;0.0000;(-0.0335, 1.1146, -7.2357);(0.0960, 0.0374, 0.0253, 0.9944);(-0.0511, 0.7151, -6.9544);(0.0805, -0.0545, -0.0544, 0.9938);(-0.4360, 0.0000, 2.8164);(-0.7361, 0.0000, 2.9091);1.7330;
1605.3670;105;2;False;AfterFade;1.005;FinalWolf;True;False;3.0008;0.0000;(-0.0335, 1.1146, -7.2356);(0.0961, 0.0353, 0.0254, 0.9944);(-0.0644, 0.7156, -6.9605);(0.0776, -0.0915, -0.0514, 0.9914);(-0.4360, 0.0000, 2.8164);(-0.7361, 0.0000, 2.9091);1.7330;
1606.2160;105;2;False;Estimation;0.849;FinalWolf;True;False;3.0008;2.9335;(-0.0344, 1.1143, -7.2355);(0.0975, 0.0341, 0.0259, 0.9943);(-0.0650, 0.7151, -6.9614);(0.0786, -0.0915, -0.0539, 0.9912);(-0.6211, 0.0000, 2.8670);(-0.7361, 0.0000, 2.9091);1.9769;
1608.0040;106;2;False;Focus;1.787;empty;empty;empty;7.0000;0.0000;(-0.0487, 1.1137, -7.2333);(0.0961, 0.0072, 0.0581, 0.9937);(-0.0648, 0.7126, -6.9611);(0.0805, -0.0855, -0.0492, 0.9919);(-0.6211, 0.0000, 2.8670);(0.0000, 0.0000, -7.0000);1.9769;
1608.0150;106;2;False;BeforeFade;0.011;Rabbit;False;False;4.3494;0.0000;(-0.0485, 1.1136, -7.2333);(0.0962, 0.0072, 0.0579, 0.9936);(-0.0646, 0.7126, -6.9611);(0.0803, -0.0852, -0.0490, 0.9919);(-0.6211, 0.0000, 2.8670);(0.7339, 0.0000, 4.2870);1.9769;
1608.1150;106;2;False;Stimuli;0.100;Rabbit;False;False;4.3494;0.0000;(-0.0479, 1.1133, -7.2332);(0.0974, 0.0077, 0.0572, 0.9936);(-0.0648, 0.7130, -6.9609);(0.0797, -0.0866, -0.0496, 0.9918);(-0.6211, 0.0000, 2.8670);(0.7339, 0.0000, 4.2870);1.9769;
1609.1200;106;2;False;AfterFade;1.005;Rabbit;False;False;4.3494;0.0000;(-0.0343, 1.1144, -7.2333);(0.0975, 0.0485, 0.0294, 0.9936);(-0.0153, 0.7200, -6.9419);(0.0517, 0.0655, -0.0399, 0.9957);(-0.6211, 0.0000, 2.8670);(0.7339, 0.0000, 4.2870);1.9769;
1611.0080;106;2;False;Estimation;1.888;Rabbit;False;False;4.3494;3.6645;(-0.0341, 1.1139, -7.2327);(0.1015, 0.0480, 0.0302, 0.9932);(-0.0122, 0.7227, -6.9419);(0.0377, 0.0793, -0.0314, 0.9956);(0.5680, 0.0000, 3.6202);(0.7339, 0.0000, 4.2870);0.7982;
1612.5490;107;2;False;Focus;1.541;empty;empty;empty;7.0000;0.0000;(-0.0332, 1.1136, -7.2319);(0.1014, 0.0468, 0.0284, 0.9933);(-0.0212, 0.7186, -6.9447);(0.0481, 0.0529, -0.0386, 0.9967);(0.5680, 0.0000, 3.6202);(0.0000, 0.0000, -7.0000);0.7982;
1612.5610;107;2;False;BeforeFade;0.011;Rabbit;False;False;2.1375;0.0000;(-0.0331, 1.1136, -7.2319);(0.1014, 0.0466, 0.0284, 0.9933);(-0.0212, 0.7187, -6.9447);(0.0480, 0.0528, -0.0386, 0.9967);(0.5680, 0.0000, 3.6202);(-0.4802, 0.0000, 2.0828);0.7982;
1612.6610;107;2;False;Stimuli;0.100;Rabbit;False;False;2.1375;0.0000;(-0.0332, 1.1136, -7.2319);(0.1017, 0.0467, 0.0280, 0.9933);(-0.0214, 0.7190, -6.9446);(0.0477, 0.0524, -0.0388, 0.9967);(0.5680, 0.0000, 3.6202);(-0.4802, 0.0000, 2.0828);0.7982;
1613.6660;107;2;False;AfterFade;1.005;Rabbit;False;False;2.1375;0.0000;(-0.0324, 1.1134, -7.2320);(0.1029, 0.0415, 0.0281, 0.9934);(-0.0455, 0.7095, -6.9511);(0.0930, -0.0311, -0.0700, 0.9927);(0.5680, 0.0000, 3.6202);(-0.4802, 0.0000, 2.0828);0.7982;
1614.5160;107;2;False;Estimation;0.849;Rabbit;False;False;2.1375;2.0670;(-0.0348, 1.1134, -7.2316);(0.1034, 0.0399, 0.0297, 0.9934);(-0.0579, 0.6953, -6.9563);(0.1390, -0.0604, -0.0952, 0.9839);(-0.3637, 0.0000, 2.0348);(-0.4802, 0.0000, 2.0828);2.8473;
1616.2020;108;2;False;Focus;1.686;empty;empty;empty;7.0000;0.0000;(-0.0338, 1.1121, -7.2298);(0.1089, 0.0398, 0.0263, 0.9929);(-0.0553, 0.6948, -6.9558);(0.1385, -0.0533, -0.0959, 0.9843);(-0.3637, 0.0000, 2.0348);(0.0000, 0.0000, -7.0000);2.8473;
1616.2130;108;2;False;BeforeFade;0.011;Turtle;False;False;4.6290;0.0000;(-0.0337, 1.1121, -7.2298);(0.1088, 0.0399, 0.0263, 0.9929);(-0.0551, 0.6947, -6.9558);(0.1387, -0.0532, -0.0958, 0.9842);(-0.3637, 0.0000, 2.0348);(-0.4729, 0.0000, 4.6048);2.8473;
1616.3130;108;2;False;Stimuli;0.100;Turtle;False;False;4.6290;0.0000;(-0.0338, 1.1124, -7.2300);(0.1082, 0.0404, 0.0266, 0.9929);(-0.0547, 0.6955, -6.9554);(0.1381, -0.0523, -0.0958, 0.9844);(-0.3637, 0.0000, 2.0348);(-0.4729, 0.0000, 4.6048);2.8473;
1617.3190;108;2;False;AfterFade;1.005;Turtle;False;False;4.6290;0.0000;(-0.0334, 1.1129, -7.2322);(0.1053, 0.0415, 0.0275, 0.9932);(-0.0470, 0.7215, -6.9517);(0.0584, -0.0398, -0.0513, 0.9962);(-0.3637, 0.0000, 2.0348);(-0.4729, 0.0000, 4.6048);2.8473;
1618.5140;108;2;False;Estimation;1.195;Turtle;False;False;4.6290;4.1042;(-0.0341, 1.1125, -7.2314);(0.1080, 0.0410, 0.0282, 0.9929);(-0.0505, 0.7322, -6.9562);(0.0221, -0.0395, -0.0389, 0.9982);(-0.3818, 0.0000, 4.0864);(-0.4729, 0.0000, 4.6048);0.5249;
1620.3900;109;2;False;Focus;1.876;empty;empty;empty;7.0000;0.0000;(-0.0319, 1.1132, -7.2308);(0.1039, 0.0412, 0.0255, 0.9934);(-0.0416, 0.7247, -6.9518);(0.0438, -0.0235, -0.0397, 0.9980);(-0.3818, 0.0000, 4.0864);(0.0000, 0.0000, -7.0000);0.5249;
1620.4020;109;2;False;BeforeFade;0.011;Deer;False;False;4.1873;0.0000;(-0.0319, 1.1132, -7.2309);(0.1037, 0.0412, 0.0255, 0.9934);(-0.0416, 0.7247, -6.9519);(0.0441, -0.0235, -0.0396, 0.9980);(-0.3818, 0.0000, 4.0864);(-0.6256, 0.0000, 4.1403);0.5249;
1620.5020;109;2;False;Stimuli;0.100;Deer;False;False;4.1873;0.0000;(-0.0322, 1.1134, -7.2311);(0.1019, 0.0408, 0.0258, 0.9936);(-0.0413, 0.7244, -6.9513);(0.0454, -0.0233, -0.0388, 0.9979);(-0.3818, 0.0000, 4.0864);(-0.6256, 0.0000, 4.1403);0.5249;
1621.5080;109;2;False;AfterFade;1.006;Deer;False;False;4.1873;0.0000;(-0.0378, 1.1183, -7.2284);(0.0691, 0.0352, 0.0238, 0.9967);(-0.0538, 0.7280, -6.9509);(0.0409, -0.0517, -0.0264, 0.9975);(-0.3818, 0.0000, 4.0864);(-0.6256, 0.0000, 4.1403);0.5249;
1622.8920;109;2;False;Estimation;1.384;Deer;False;False;4.1873;3.7896;(-0.0429, 1.1189, -7.2281);(0.0679, 0.0274, 0.0294, 0.9969);(-0.0577, 0.7264, -6.9555);(0.0345, -0.0565, -0.0258, 0.9975);(-0.4808, 0.0000, 3.7590);(-0.6256, 0.0000, 4.1403);1.3030;
1624.7580;110;2;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0381, 1.1176, -7.2273);(0.0738, 0.0295, 0.0222, 0.9966);(-0.0533, 0.7199, -6.9559);(0.0508, -0.0411, -0.0376, 0.9972);(-0.4808, 0.0000, 3.7590);(0.0000, 0.0000, -7.0000);1.3030;
1624.7690;110;2;False;BeforeFade;0.011;Deer;False;False;2.5034;0.0000;(-0.0380, 1.1176, -7.2273);(0.0738, 0.0295, 0.0223, 0.9966);(-0.0533, 0.7199, -6.9559);(0.0507, -0.0410, -0.0377, 0.9972);(-0.4808, 0.0000, 3.7590);(-0.1314, 0.0000, 2.4999);1.3030;
1624.8700;110;2;False;Stimuli;0.101;Deer;False;False;2.5034;0.0000;(-0.0380, 1.1177, -7.2274);(0.0736, 0.0299, 0.0219, 0.9966);(-0.0536, 0.7199, -6.9560);(0.0506, -0.0405, -0.0380, 0.9972);(-0.4808, 0.0000, 3.7590);(-0.1314, 0.0000, 2.4999);1.3030;
1625.8750;110;2;False;AfterFade;1.005;Deer;False;False;2.5034;0.0000;(-0.0342, 1.1172, -7.2291);(0.0772, 0.0412, 0.0194, 0.9960);(-0.0402, 0.7192, -6.9502);(0.0474, 0.0020, -0.0345, 0.9983);(-0.4808, 0.0000, 3.7590);(-0.1314, 0.0000, 2.4999);1.3030;
1626.8130;110;2;False;Estimation;0.938;Deer;False;False;2.5034;2.7247;(-0.0338, 1.1169, -7.2298);(0.0786, 0.0412, 0.0190, 0.9959);(-0.0441, 0.7074, -6.9497);(0.0856, -0.0119, -0.0585, 0.9945);(-0.1363, 0.0000, 2.7213);(-0.1314, 0.0000, 2.4999);0.1427;
1628.7120;111;2;False;Focus;1.899;empty;empty;empty;7.0000;0.0000;(-0.0317, 1.1173, -7.2320);(0.0749, 0.0428, 0.0163, 0.9961);(-0.0409, 0.7098, -6.9497);(0.0810, -0.0064, -0.0598, 0.9949);(-0.1363, 0.0000, 2.7213);(0.0000, 0.0000, -7.0000);0.1427;
1628.7230;111;2;False;BeforeFade;0.011;Rabbit;False;False;3.1992;0.0000;(-0.0317, 1.1173, -7.2320);(0.0749, 0.0427, 0.0163, 0.9961);(-0.0409, 0.7098, -6.9497);(0.0809, -0.0064, -0.0597, 0.9949);(-0.1363, 0.0000, 2.7213);(-0.5569, 0.0000, 3.1503);0.1427;
1628.8230;111;2;False;Stimuli;0.101;Rabbit;False;False;3.1992;0.0000;(-0.0317, 1.1175, -7.2320);(0.0747, 0.0432, 0.0163, 0.9961);(-0.0404, 0.7104, -6.9493);(0.0808, -0.0062, -0.0603, 0.9949);(-0.1363, 0.0000, 2.7213);(-0.5569, 0.0000, 3.1503);0.1427;
1629.8280;111;2;False;AfterFade;1.005;Rabbit;False;False;3.1992;0.0000;(-0.0317, 1.1172, -7.2328);(0.0763, 0.0389, 0.0170, 0.9962);(-0.0554, 0.7147, -6.9549);(0.0724, -0.0606, -0.0592, 0.9938);(-0.1363, 0.0000, 2.7213);(-0.5569, 0.0000, 3.1503);0.1427;
1630.8670;111;2;False;Estimation;1.039;Rabbit;False;False;3.1992;2.7905;(-0.0331, 1.1166, -7.2317);(0.0790, 0.0359, 0.0177, 0.9961);(-0.0629, 0.7097, -6.9588);(0.0868, -0.0755, -0.0582, 0.9917);(-0.5059, 0.0000, 2.7443);(-0.5569, 0.0000, 3.1503);0.4196;
1632.5090;112;2;False;Focus;1.642;empty;empty;empty;7.0000;0.0000;(-0.0328, 1.1168, -7.2327);(0.0781, 0.0373, 0.0174, 0.9961);(-0.0613, 0.7092, -6.9585);(0.0871, -0.0711, -0.0565, 0.9920);(-0.5059, 0.0000, 2.7443);(0.0000, 0.0000, -7.0000);0.4196;
1632.5200;112;2;False;BeforeFade;0.011;Deer;False;False;2.0662;0.0000;(-0.0328, 1.1169, -7.2327);(0.0780, 0.0373, 0.0174, 0.9961);(-0.0612, 0.7093, -6.9585);(0.0870, -0.0709, -0.0564, 0.9921);(-0.5059, 0.0000, 2.7443);(-0.2349, 0.0000, 2.0528);0.4196;
1632.6210;112;2;False;Stimuli;0.101;Deer;False;False;2.0662;0.0000;(-0.0326, 1.1167, -7.2325);(0.0785, 0.0375, 0.0174, 0.9961);(-0.0601, 0.7090, -6.9579);(0.0871, -0.0688, -0.0562, 0.9922);(-0.5059, 0.0000, 2.7443);(-0.2349, 0.0000, 2.0528);0.4196;
1633.6260;112;2;False;AfterFade;1.005;Deer;False;False;2.0662;0.0000;(-0.0308, 1.1171, -7.2330);(0.0775, 0.0403, 0.0163, 0.9960);(-0.0466, 0.7132, -6.9505);(0.0806, -0.0386, -0.0599, 0.9942);(-0.5059, 0.0000, 2.7443);(-0.2349, 0.0000, 2.0528);0.4196;
1634.7990;112;2;False;Estimation;1.173;Deer;False;False;2.0662;2.3223;(-0.0319, 1.1167, -7.2318);(0.0792, 0.0386, 0.0173, 0.9960);(-0.0461, 0.6980, -6.9494);(0.1129, -0.0270, -0.0700, 0.9908);(-0.2061, 0.0000, 2.3131);(-0.2349, 0.0000, 2.0528);1.4338;
1636.6870;113;2;False;Focus;1.887;empty;empty;empty;7.0000;0.0000;(-0.0301, 1.1172, -7.2321);(0.0768, 0.0417, 0.0153, 0.9961);(-0.0441, 0.7013, -6.9485);(0.1114, -0.0265, -0.0717, 0.9908);(-0.2061, 0.0000, 2.3131);(0.0000, 0.0000, -7.0000);1.4338;
1636.6980;113;2;False;BeforeFade;0.011;Rabbit;False;False;2.5286;0.0000;(-0.0301, 1.1172, -7.2321);(0.0768, 0.0417, 0.0153, 0.9961);(-0.0439, 0.7015, -6.9486);(0.1113, -0.0266, -0.0718, 0.9908);(-0.2061, 0.0000, 2.3131);(0.0770, 0.0000, 2.5274);1.4338;
1636.7980;113;2;False;Stimuli;0.101;Rabbit;False;False;2.5286;0.0000;(-0.0303, 1.1175, -7.2323);(0.0765, 0.0418, 0.0153, 0.9961);(-0.0439, 0.7023, -6.9484);(0.1102, -0.0261, -0.0711, 0.9910);(-0.2061, 0.0000, 2.3131);(0.0770, 0.0000, 2.5274);1.4338;
1637.8030;113;2;False;AfterFade;1.005;Rabbit;False;False;2.5286;0.0000;(-0.0288, 1.1168, -7.2319);(0.0797, 0.0470, 0.0142, 0.9956);(-0.0258, 0.7021, -6.9422);(0.1041, 0.0308, -0.0753, 0.9912);(-0.2061, 0.0000, 2.3131);(0.0770, 0.0000, 2.5274);1.4338;
1638.7420;113;2;False;Estimation;0.938;Rabbit;False;False;2.5286;2.4805;(-0.0296, 1.1165, -7.2317);(0.0813, 0.0477, 0.0152, 0.9954);(-0.0268, 0.7036, -6.9425);(0.0994, 0.0295, -0.0696, 0.9922);(0.0860, 0.0000, 2.4790);(0.0770, 0.0000, 2.5274);0.2407;
1640.3050;114;2;False;Focus;1.564;empty;empty;empty;7.0000;0.0000;(-0.0292, 1.1164, -7.2314);(0.0817, 0.0480, 0.0150, 0.9954);(-0.0290, 0.7037, -6.9448);(0.1012, 0.0236, -0.0729, 0.9919);(0.0860, 0.0000, 2.4790);(0.0000, 0.0000, -7.0000);0.2407;
1640.3170;114;2;False;BeforeFade;0.011;FinalWolf;True;False;3.3892;0.0000;(-0.0293, 1.1164, -7.2314);(0.0817, 0.0480, 0.0151, 0.9954);(-0.0291, 0.7037, -6.9449);(0.1013, 0.0235, -0.0730, 0.9919);(0.0860, 0.0000, 2.4790);(-0.2665, 0.0000, 3.3787);0.2407;
1640.4170;114;2;False;Stimuli;0.101;FinalWolf;True;False;3.3892;0.0000;(-0.0292, 1.1164, -7.2316);(0.0810, 0.0476, 0.0154, 0.9955);(-0.0287, 0.7041, -6.9446);(0.1004, 0.0235, -0.0732, 0.9920);(0.0860, 0.0000, 2.4790);(-0.2665, 0.0000, 3.3787);0.2407;
1641.4220;114;2;False;AfterFade;1.005;FinalWolf;True;False;3.3892;0.0000;(-0.0309, 1.1166, -7.2322);(0.0802, 0.0459, 0.0182, 0.9956);(-0.0435, 0.7204, -6.9504);(0.0544, -0.0305, -0.0483, 0.9969);(0.0860, 0.0000, 2.4790);(-0.2665, 0.0000, 3.3787);0.2407;
1642.4840;114;2;False;Estimation;1.061;FinalWolf;True;False;3.3892;3.0615;(-0.0309, 1.1165, -7.2320);(0.0821, 0.0460, 0.0187, 0.9954);(-0.0432, 0.7158, -6.9504);(0.0681, -0.0282, -0.0550, 0.9958);(-0.2334, 0.0000, 3.0525);(-0.2665, 0.0000, 3.3787);0.1371;
1644.0810;115;2;False;Focus;1.597;empty;empty;empty;7.0000;0.0000;(-0.0312, 1.1165, -7.2310);(0.0815, 0.0445, 0.0195, 0.9955);(-0.0438, 0.7131, -6.9508);(0.0750, -0.0266, -0.0546, 0.9953);(-0.2334, 0.0000, 3.0525);(0.0000, 0.0000, -7.0000);0.1371;
1644.0920;115;2;False;BeforeFade;0.011;Scorpio;True;False;3.1627;0.0000;(-0.0312, 1.1165, -7.2309);(0.0817, 0.0445, 0.0196, 0.9955);(-0.0439, 0.7131, -6.9509);(0.0750, -0.0268, -0.0545, 0.9953);(-0.2334, 0.0000, 3.0525);(-0.0550, 0.0000, 3.1623);0.1371;
1644.1920;115;2;False;Stimuli;0.100;Scorpio;True;False;3.1627;0.0000;(-0.0312, 1.1162, -7.2308);(0.0824, 0.0447, 0.0195, 0.9954);(-0.0439, 0.7130, -6.9509);(0.0749, -0.0273, -0.0548, 0.9953);(-0.2334, 0.0000, 3.0525);(-0.0550, 0.0000, 3.1623);0.1371;
1645.1970;115;2;False;AfterFade;1.005;Scorpio;True;False;3.1627;0.0000;(-0.0309, 1.1164, -7.2316);(0.0820, 0.0464, 0.0199, 0.9954);(-0.0310, 0.7140, -6.9452);(0.0730, 0.0102, -0.0534, 0.9959);(-0.2334, 0.0000, 3.0525);(-0.0550, 0.0000, 3.1623);0.1371;
1645.9230;115;2;False;Estimation;0.726;Scorpio;True;False;3.1627;3.0005;(-0.0315, 1.1164, -7.2315);(0.0820, 0.0464, 0.0207, 0.9953);(-0.0334, 0.7152, -6.9466);(0.0689, 0.0040, -0.0551, 0.9961);(-0.0286, 0.0000, 3.0004);(-0.0550, 0.0000, 3.1623);0.4507;
1647.4320;116;2;False;Focus;1.508;empty;empty;empty;7.0000;0.0000;(-0.0321, 1.1159, -7.2301);(0.0838, 0.0439, 0.0212, 0.9953);(-0.0362, 0.7113, -6.9479);(0.0760, -0.0005, -0.0536, 0.9957);(-0.0286, 0.0000, 3.0004);(0.0000, 0.0000, -7.0000);0.4507;
1647.4420;116;2;False;BeforeFade;0.011;Scorpio;True;False;2.4702;0.0000;(-0.0322, 1.1159, -7.2300);(0.0838, 0.0439, 0.0213, 0.9953);(-0.0362, 0.7112, -6.9479);(0.0761, -0.0006, -0.0538, 0.9956);(-0.0286, 0.0000, 3.0004);(-0.2541, 0.0000, 2.4571);0.4507;
1647.5430;116;2;False;Stimuli;0.101;Scorpio;True;False;2.4702;0.0000;(-0.0322, 1.1160, -7.2301);(0.0840, 0.0442, 0.0216, 0.9953);(-0.0360, 0.7114, -6.9480);(0.0762, -0.0005, -0.0540, 0.9956);(-0.0286, 0.0000, 3.0004);(-0.2541, 0.0000, 2.4571);0.4507;
1648.5480;116;2;False;AfterFade;1.006;Scorpio;True;False;2.4702;0.0000;(-0.0336, 1.1160, -7.2302);(0.0843, 0.0438, 0.0237, 0.9952);(-0.0423, 0.7056, -6.9487);(0.0980, -0.0220, -0.0645, 0.9928);(-0.0286, 0.0000, 3.0004);(-0.2541, 0.0000, 2.4571);0.4507;
1649.3520;116;2;False;Estimation;0.804;Scorpio;True;False;2.4702;2.1941;(-0.0340, 1.1160, -7.2298);(0.0839, 0.0429, 0.0244, 0.9953);(-0.0475, 0.6963, -6.9498);(0.1243, -0.0360, -0.0763, 0.9886);(-0.2446, 0.0000, 2.1804);(-0.2541, 0.0000, 2.4571);0.4954;
1650.9500;117;2;False;Focus;1.597;empty;empty;empty;7.0000;0.0000;(-0.0342, 1.1159, -7.2294);(0.0848, 0.0418, 0.0244, 0.9952);(-0.0476, 0.6969, -6.9511);(0.1242, -0.0367, -0.0768, 0.9886);(-0.2446, 0.0000, 2.1804);(0.0000, 0.0000, -7.0000);0.4954;
1650.9610;117;2;False;BeforeFade;0.011;Turtle;False;False;4.0474;0.0000;(-0.0342, 1.1159, -7.2293);(0.0850, 0.0418, 0.0244, 0.9952);(-0.0476, 0.6970, -6.9509);(0.1242, -0.0365, -0.0769, 0.9886);(-0.2446, 0.0000, 2.1804);(0.4938, 0.0000, 4.0171);0.4954;
1651.0610;117;2;False;Stimuli;0.100;Turtle;False;False;4.0474;0.0000;(-0.0341, 1.1158, -7.2292);(0.0845, 0.0418, 0.0246, 0.9952);(-0.0474, 0.6971, -6.9506);(0.1236, -0.0367, -0.0774, 0.9886);(-0.2446, 0.0000, 2.1804);(0.4938, 0.0000, 4.0171);0.4954;
1652.0670;117;2;False;AfterFade;1.005;Turtle;False;False;4.0474;0.0000;(-0.0316, 1.1161, -7.2296);(0.0848, 0.0478, 0.0229, 0.9950);(-0.0145, 0.7128, -6.9382);(0.0875, 0.0418, -0.0770, 0.9923);(-0.2446, 0.0000, 2.1804);(0.4938, 0.0000, 4.0171);0.4954;
1653.0940;117;2;False;Estimation;1.028;Turtle;False;False;4.0474;3.5129;(-0.0336, 1.1160, -7.2296);(0.0859, 0.0461, 0.0243, 0.9949);(-0.0099, 0.7222, -6.9384);(0.0436, 0.0617, -0.0412, 0.9963);(0.4105, 0.0000, 3.4888);(0.4938, 0.0000, 4.0171);0.2961;
1654.9150;118;2;False;Focus;1.821;empty;empty;empty;7.0000;0.0000;(-0.0326, 1.1140, -7.2271);(0.0929, 0.0431, 0.0232, 0.9945);(-0.0200, 0.7069, -6.9428);(0.0791, 0.0405, -0.0490, 0.9948);(0.4105, 0.0000, 3.4888);(0.0000, 0.0000, -7.0000);0.2961;
1654.9270;118;2;False;BeforeFade;0.011;Scorpio;True;False;2.5079;0.0000;(-0.0326, 1.1140, -7.2271);(0.0928, 0.0432, 0.0231, 0.9945);(-0.0200, 0.7069, -6.9428);(0.0791, 0.0404, -0.0491, 0.9948);(0.4105, 0.0000, 3.4888);(0.1085, 0.0000, 2.5055);0.2961;
1655.0270;118;2;False;Stimuli;0.101;Scorpio;True;False;2.5079;0.0000;(-0.0319, 1.1138, -7.2272);(0.0929, 0.0433, 0.0218, 0.9945);(-0.0199, 0.7066, -6.9426);(0.0795, 0.0398, -0.0490, 0.9948);(0.4105, 0.0000, 3.4888);(0.1085, 0.0000, 2.5055);0.2961;
1656.0320;118;2;False;AfterFade;1.005;Scorpio;True;False;2.5079;0.0000;(-0.0330, 1.1143, -7.2278);(0.0910, 0.0440, 0.0234, 0.9946);(-0.0203, 0.7024, -6.9419);(0.1023, 0.0370, -0.0686, 0.9917);(0.4105, 0.0000, 3.4888);(0.1085, 0.0000, 2.5055);0.2961;
1656.9480;118;2;False;Estimation;0.916;Scorpio;True;False;2.5079;2.3533;(-0.0341, 1.1147, -7.2287);(0.0906, 0.0441, 0.0247, 0.9946);(-0.0216, 0.7004, -6.9426);(0.1069, 0.0352, -0.0719, 0.9910);(0.1040, 0.0000, 2.3510);(0.1085, 0.0000, 2.5055);0.0523;
1658.7910;119;2;False;Focus;1.843;empty;empty;empty;7.0000;0.0000;(-0.0334, 1.1144, -7.2291);(0.0911, 0.0451, 0.0239, 0.9945);(-0.0262, 0.6980, -6.9447);(0.1156, 0.0246, -0.0719, 0.9904);(0.1040, 0.0000, 2.3510);(0.0000, 0.0000, -7.0000);0.0523;
1658.8020;119;2;False;BeforeFade;0.011;Scorpio;True;False;5.4275;0.0000;(-0.0333, 1.1144, -7.2291);(0.0912, 0.0450, 0.0237, 0.9945);(-0.0260, 0.6982, -6.9446);(0.1153, 0.0246, -0.0719, 0.9904);(0.1040, 0.0000, 2.3510);(1.1809, 0.0000, 5.2975);0.0523;
1658.9020;119;2;False;Stimuli;0.101;Scorpio;True;False;5.4275;0.0000;(-0.0330, 1.1144, -7.2291);(0.0912, 0.0455, 0.0234, 0.9945);(-0.0260, 0.6985, -6.9445);(0.1153, 0.0245, -0.0720, 0.9904);(0.1040, 0.0000, 2.3510);(1.1809, 0.0000, 5.2975);0.0523;
